runs_so_far,wickets_fallen,balls_bowled,balls_remaining,overs_completed,current_run_rate,required_run_rate,runs_to_target,target,striker_runs,striker_balls,striker_strike_rate,striker_fours,striker_sixes,bowler_economy,bowler_wickets,bowler_dots,innings_number,over_limit,final_score,match_id,batting_team_id
85,5,64,56,10,7.97,0.0,0,0,35,19,184.21,3,2,10.29,2,7,1,20,175,6,5
85,5,65,55,10,7.85,0.0,0,0,35,19,184.21,3,2,10.29,2,7,1,20,175,6,5
91,5,66,54,11,8.27,0.0,0,0,63,47,134.04,2,2,12.0,0,6,1,20,175,6,5
92,5,67,53,11,8.24,0.0,0,0,35,19,184.21,3,2,12.0,0,6,1,20,175,6,5
93,5,68,52,11,8.21,0.0,0,0,63,47,134.04,2,2,12.0,0,6,1,20,175,6,5
93,5,69,51,11,8.09,0.0,0,0,63,47,134.04,2,2,12.0,0,6,1,20,175,6,5
96,5,69,51,11,8.35,0.0,0,0,63,47,134.04,2,2,12.0,0,6,1,20,175,6,5
99,5,70,50,11,8.49,0.0,0,0,35,19,184.21,3,2,12.0,0,6,1,20,175,6,5
99,5,71,49,11,8.37,0.0,0,0,35,19,184.21,3,2,12.0,0,6,1,20,175,6,5
103,5,72,48,12,8.58,0.0,0,0,63,47,134.04,2,2,12.5,3,8,1,20,175,6,5
106,5,73,47,12,8.71,0.0,0,0,35,19,184.21,3,2,12.5,3,8,1,20,175,6,5
106,6,74,46,12,8.59,0.0,0,0,21,18,116.67,1,1,12.5,3,8,1,20,175,6,5
107,6,75,45,12,8.56,0.0,0,0,63,47,134.04,2,2,12.5,3,8,1,20,175,6,5
108,6,76,44,12,8.53,0.0,0,0,21,18,116.67,1,1,12.5,3,8,1,20,175,6,5
109,6,77,43,12,8.49,0.0,0,0,63,47,134.04,2,2,12.5,3,8,1,20,175,6,5
112,6,78,42,13,8.62,0.0,0,0,63,47,134.04,2,2,12.0,0,6,1,20,175,6,5
113,6,79,41,13,8.58,0.0,0,0,21,18,116.67,1,1,12.0,0,6,1,20,175,6,5
114,6,80,40,13,8.55,0.0,0,0,63,47,134.04,2,2,12.0,0,6,1,20,175,6,5
114,6,81,39,13,8.44,0.0,0,0,63,47,134.04,2,2,12.0,0,6,1,20,175,6,5
114,6,82,38,13,8.34,0.0,0,0,63,47,134.04,2,2,12.0,0,6,1,20,175,6,5
118,6,83,37,13,8.53,0.0,0,0,63,47,134.04,2,2,12.0,0,6,1,20,175,6,5
118,6,84,36,14,8.43,0.0,0,0,21,18,116.67,1,1,8.0,1,7,1,20,175,6,5
120,6,85,35,14,8.47,0.0,0,0,21,18,116.67,1,1,8.0,1,7,1,20,175,6,5
120,6,86,34,14,8.37,0.0,0,0,21,18,116.67,1,1,8.0,1,7,1,20,175,6,5
120,6,87,33,14,8.28,0.0,0,0,21,18,116.67,1,1,8.0,1,7,1,20,175,6,5
120,6,88,32,14,8.18,0.0,0,0,21,18,116.67,1,1,8.0,1,7,1,20,175,6,5
124,6,89,31,14,8.36,0.0,0,0,21,18,116.67,1,1,8.0,1,7,1,20,175,6,5
124,6,90,30,15,8.27,0.0,0,0,63,47,134.04,2,2,12.5,3,8,1,20,175,6,5
124,7,91,29,15,8.18,0.0,0,0,14,4,350.0,0,2,12.5,3,8,1,20,175,6,5
124,7,92,28,15,8.09,0.0,0,0,14,4,350.0,0,2,12.5,3,8,1,20,175,6,5
130,7,93,27,15,8.39,0.0,0,0,14,4,350.0,0,2,12.5,3,8,1,20,175,6,5
136,7,94,26,15,8.68,0.0,0,0,14,4,350.0,0,2,12.5,3,8,1,20,175,6,5
138,8,95,25,15,8.72,0.0,0,0,17,9,188.89,2,1,12.5,3,8,1,20,175,6,5
144,8,96,24,16,9.0,0.0,0,0,21,18,116.67,1,1,4.0,0,7,1,20,175,6,5
144,8,97,23,16,8.91,0.0,0,0,21,18,116.67,1,1,4.0,0,7,1,20,175,6,5
144,8,98,22,16,8.82,0.0,0,0,21,18,116.67,1,1,4.0,0,7,1,20,175,6,5
144,8,99,21,16,8.73,0.0,0,0,21,18,116.67,1,1,4.0,0,7,1,20,175,6,5
145,8,100,20,16,8.7,0.0,0,0,17,9,188.89,2,1,4.0,0,7,1,20,175,6,5
146,8,101,19,16,8.67,0.0,0,0,21,18,116.67,1,1,4.0,0,7,1,20,175,6,5
148,8,102,18,17,8.71,0.0,0,0,17,9,188.89,2,1,5.5,3,10,1,20,175,6,5
148,8,103,17,17,8.62,0.0,0,0,17,9,188.89,2,1,5.5,3,10,1,20,175,6,5
148,8,104,16,17,8.54,0.0,0,0,17,9,188.89,2,1,5.5,3,10,1,20,175,6,5
148,8,105,15,17,8.46,0.0,0,0,17,9,188.89,2,1,5.5,3,10,1,20,175,6,5
152,8,106,14,17,8.6,0.0,0,0,17,9,188.89,2,1,5.5,3,10,1,20,175,6,5
156,8,107,13,17,8.75,0.0,0,0,17,9,188.89,2,1,5.5,3,10,1,20,175,6,5
156,8,108,12,18,8.67,0.0,0,0,21,18,116.67,1,1,12.0,0,6,1,20,175,6,5
163,8,108,12,18,9.06,0.0,0,0,17,9,188.89,2,1,5.5,3,10,1,20,175,6,5
165,9,109,11,18,9.08,0.0,0,0,6,5,120.0,1,0,5.5,3,10,1,20,175,6,5
166,9,110,10,18,9.05,0.0,0,0,6,5,120.0,1,0,5.5,3,10,1,20,175,6,5
167,9,111,9,18,9.03,0.0,0,0,21,18,116.67,1,1,5.5,3,10,1,20,175,6,5
167,9,112,8,18,8.95,0.0,0,0,21,18,116.67,1,1,5.5,3,10,1,20,175,6,5
167,9,113,7,18,8.87,0.0,0,0,21,18,116.67,1,1,5.5,3,10,1,20,175,6,5
167,9,114,6,19,8.79,0.0,0,0,6,5,120.0,1,0,10.29,2,7,1,20,175,6,5
167,9,115,5,19,8.71,0.0,0,0,6,5,120.0,1,0,10.29,2,7,1,20,175,6,5
168,9,116,4,19,8.69,0.0,0,0,21,18,116.67,1,1,10.29,2,7,1,20,175,6,5
171,9,117,3,19,8.77,0.0,0,0,6,5,120.0,1,0,10.29,2,7,1,20,175,6,5
8,0,6,114,1,8.0,8.84,168,176,9,6,150.0,1,0,9.0,2,6,2,20,119,6,3
12,0,7,113,1,10.29,8.71,164,176,9,6,150.0,1,0,9.0,2,6,2,20,119,6,3
14,0,8,112,1,10.5,8.68,162,176,9,6,150.0,1,0,9.0,2,6,2,20,119,6,3
16,0,9,111,1,10.67,8.65,160,176,9,6,150.0,1,0,9.0,2,6,2,20,119,6,3
16,1,10,110,1,9.6,8.73,160,176,26,26,100.0,1,0,9.0,2,6,2,20,119,6,3
17,1,11,109,1,9.27,8.75,159,176,6,5,120.0,0,1,9.0,2,6,2,20,119,6,3
17,2,12,108,2,8.5,8.83,159,176,26,26,100.0,1,0,7.5,1,5,2,20,119,6,3
17,2,13,107,2,7.85,8.92,159,176,26,26,100.0,1,0,7.5,1,5,2,20,119,6,3
18,2,14,106,2,7.71,8.94,158,176,1,1,100.0,0,0,7.5,1,5,2,20,119,6,3
19,3,15,105,2,7.6,8.97,157,176,33,22,150.0,6,0,7.5,1,5,2,20,119,6,3
20,3,16,104,2,7.5,9.0,156,176,26,26,100.0,1,0,7.5,1,5,2,20,119,6,3
23,3,17,103,2,8.12,8.91,153,176,33,22,150.0,6,0,7.5,1,5,2,20,119,6,3
27,3,18,102,3,9.0,8.76,149,176,26,26,100.0,1,0,7.5,0,5,2,20,119,6,3
28,3,19,101,3,8.84,8.79,148,176,33,22,150.0,6,0,7.5,0,5,2,20,119,6,3
28,3,20,100,3,8.4,8.88,148,176,33,22,150.0,6,0,7.5,0,5,2,20,119,6,3
29,3,20,100,3,8.7,8.82,147,176,33,22,150.0,6,0,7.5,0,5,2,20,119,6,3
29,3,21,99,3,8.29,8.91,147,176,33,22,150.0,6,0,7.5,0,5,2,20,119,6,3
33,3,22,98,3,9.0,8.76,143,176,33,22,150.0,6,0,7.5,0,5,2,20,119,6,3
35,3,23,97,3,9.13,8.72,141,176,33,22,150.0,6,0,7.5,0,5,2,20,119,6,3
35,3,24,96,4,8.75,8.81,141,176,26,26,100.0,1,0,3.25,1,16,2,20,119,6,3
35,3,25,95,4,8.4,8.91,141,176,26,26,100.0,1,0,3.25,1,16,2,20,119,6,3
36,3,26,94,4,8.31,8.94,140,176,33,22,150.0,6,0,3.25,1,16,2,20,119,6,3
37,3,27,93,4,8.22,8.97,139,176,26,26,100.0,1,0,3.25,1,16,2,20,119,6,3
37,3,28,92,4,7.93,9.07,139,176,26,26,100.0,1,0,3.25,1,16,2,20,119,6,3
41,3,29,91,4,8.48,8.9,135,176,26,26,100.0,1,0,3.25,1,16,2,20,119,6,3
41,3,30,90,5,8.2,9.0,135,176,33,22,150.0,6,0,11.0,2,9,2,20,119,6,3
41,3,31,89,5,7.94,9.1,135,176,33,22,150.0,6,0,11.0,2,9,2,20,119,6,3
45,3,32,88,5,8.44,8.93,131,176,33,22,150.0,6,0,11.0,2,9,2,20,119,6,3
49,3,33,87,5,8.91,8.76,127,176,33,22,150.0,6,0,11.0,2,9,2,20,119,6,3
53,3,34,86,5,9.35,8.58,123,176,33,22,150.0,6,0,11.0,2,9,2,20,119,6,3
53,3,35,85,5,9.09,8.68,123,176,33,22,150.0,6,0,11.0,2,9,2,20,119,6,3
57,3,36,84,6,9.5,8.5,119,176,26,26,100.0,1,0,3.25,1,16,2,20,119,6,3
57,3,37,83,6,9.24,8.6,119,176,26,26,100.0,1,0,3.25,1,16,2,20,119,6,3
57,3,38,82,6,9.0,8.71,119,176,26,26,100.0,1,0,3.25,1,16,2,20,119,6,3
58,3,39,81,6,8.92,8.74,118,176,33,22,150.0,6,0,3.25,1,16,2,20,119,6,3
58,3,40,80,6,8.7,8.85,118,176,33,22,150.0,6,0,3.25,1,16,2,20,119,6,3
58,3,41,79,6,8.49,8.96,118,176,33,22,150.0,6,0,3.25,1,16,2,20,119,6,3
58,3,42,78,7,8.29,9.08,118,176,26,26,100.0,1,0,5.0,0,3,2,20,119,6,3
58,3,43,77,7,8.09,9.19,118,176,26,26,100.0,1,0,5.0,0,3,2,20,119,6,3
58,3,44,76,7,7.91,9.32,118,176,26,26,100.0,1,0,5.0,0,3,2,20,119,6,3
60,3,45,75,7,8.0,9.28,116,176,26,26,100.0,1,0,5.0,0,3,2,20,119,6,3
61,3,46,74,7,7.96,9.32,115,176,33,22,150.0,6,0,5.0,0,3,2,20,119,6,3
63,3,47,73,7,8.04,9.29,113,176,33,22,150.0,6,0,5.0,0,3,2,20,119,6,3
63,3,48,72,8,7.88,9.42,113,176,26,26,100.0,1,0,7.5,0,5,2,20,119,6,3
63,3,49,71,8,7.71,9.55,113,176,26,26,100.0,1,0,7.5,0,5,2,20,119,6,3
65,3,50,70,8,7.8,9.51,111,176,26,26,100.0,1,0,7.5,0,5,2,20,119,6,3
68,3,51,69,8,8.0,9.39,108,176,33,22,150.0,6,0,7.5,0,5,2,20,119,6,3
69,3,52,68,8,7.96,9.44,107,176,26,26,100.0,1,0,7.5,0,5,2,20,119,6,3
69,3,53,67,8,7.81,9.58,107,176,26,26,100.0,1,0,7.5,0,5,2,20,119,6,3
70,3,54,66,9,7.78,9.64,106,176,26,26,100.0,1,0,3.25,1,16,2,20,119,6,3
71,3,55,65,9,7.75,9.69,105,176,33,22,150.0,6,0,3.25,1,16,2,20,119,6,3
71,3,56,64,9,7.61,9.84,105,176,33,22,150.0,6,0,3.25,1,16,2,20,119,6,3
73,4,57,63,9,7.68,9.81,103,176,26,21,123.81,4,0,3.25,1,16,2,20,119,6,3
73,4,58,62,9,7.55,9.97,103,176,26,21,123.81,4,0,3.25,1,16,2,20,119,6,3
73,4,59,61,9,7.42,10.13,103,176,26,21,123.81,4,0,3.25,1,16,2,20,119,6,3
73,4,60,60,10,7.3,10.3,103,176,26,26,100.0,1,0,11.0,2,9,2,20,119,6,3
75,4,61,59,10,7.38,10.27,101,176,26,26,100.0,1,0,11.0,2,9,2,20,119,6,3
75,4,62,58,10,7.26,10.45,101,176,26,26,100.0,1,0,11.0,2,9,2,20,119,6,3
77,5,63,57,10,7.33,10.42,99,176,3,4,75.0,0,0,11.0,2,9,2,20,119,6,3
77,5,64,56,10,7.22,10.61,99,176,3,4,75.0,0,0,11.0,2,9,2,20,119,6,3
77,5,65,55,10,7.11,10.8,99,176,3,4,75.0,0,0,11.0,2,9,2,20,119,6,3
80,5,66,54,11,7.27,10.67,96,176,26,21,123.81,4,0,9.0,2,6,2,20,119,6,3
82,5,67,53,11,7.34,10.64,94,176,26,21,123.81,4,0,9.0,2,6,2,20,119,6,3
82,5,68,52,11,7.24,10.85,94,176,26,21,123.81,4,0,9.0,2,6,2,20,119,6,3
83,5,68,52,11,7.32,10.73,93,176,26,21,123.81,4,0,9.0,2,6,2,20,119,6,3
85,5,69,51,11,7.39,10.71,91,176,26,21,123.81,4,0,9.0,2,6,2,20,119,6,3
89,5,70,50,11,7.63,10.44,87,176,26,21,123.81,4,0,9.0,2,6,2,20,119,6,3
90,5,71,49,11,7.61,10.53,86,176,26,21,123.81,4,0,9.0,2,6,2,20,119,6,3
91,5,72,48,12,7.58,10.62,85,176,26,21,123.81,4,0,11.0,2,9,2,20,119,6,3
95,5,73,47,12,7.81,10.34,81,176,26,21,123.81,4,0,11.0,2,9,2,20,119,6,3
99,5,74,46,12,8.03,10.04,77,176,26,21,123.81,4,0,11.0,2,9,2,20,119,6,3
99,5,75,45,12,7.92,10.27,77,176,26,21,123.81,4,0,11.0,2,9,2,20,119,6,3
102,5,76,44,12,8.05,10.09,74,176,3,4,75.0,0,0,11.0,2,9,2,20,119,6,3
103,6,77,43,12,8.03,10.19,73,176,8,11,72.73,1,0,11.0,2,9,2,20,119,6,3
104,6,78,42,13,8.0,10.29,72,176,8,11,72.73,1,0,9.0,2,6,2,20,119,6,3
108,6,79,41,13,8.2,9.95,68,176,8,11,72.73,1,0,9.0,2,6,2,20,119,6,3
109,6,80,40,13,8.17,10.05,67,176,26,21,123.81,4,0,9.0,2,6,2,20,119,6,3
110,6,81,39,13,8.15,10.15,66,176,26,21,123.81,4,0,9.0,2,6,2,20,119,6,3
110,6,82,38,13,8.05,10.42,66,176,26,21,123.81,4,0,9.0,2,6,2,20,119,6,3
111,6,82,38,13,8.12,10.26,65,176,26,21,123.81,4,0,9.0,2,6,2,20,119,6,3
111,6,83,37,13,8.02,10.54,65,176,26,21,123.81,4,0,9.0,2,6,2,20,119,6,3
111,6,84,36,14,7.93,10.83,65,176,8,11,72.73,1,0,7.5,1,5,2,20,119,6,3
111,6,85,35,14,7.84,11.14,65,176,8,11,72.73,1,0,7.5,1,5,2,20,119,6,3
111,6,86,34,14,7.74,11.47,65,176,8,11,72.73,1,0,7.5,1,5,2,20,119,6,3
111,6,87,33,14,7.66,11.82,65,176,8,11,72.73,1,0,7.5,1,5,2,20,119,6,3
112,6,88,32,14,7.64,12.0,64,176,26,21,123.81,4,0,7.5,1,5,2,20,119,6,3
112,6,89,31,14,7.55,12.39,64,176,26,21,123.81,4,0,7.5,1,5,2,20,119,6,3
116,6,90,30,15,7.73,12.0,60,176,8,11,72.73,1,0,3.25,1,16,2,20,119,6,3
116,6,91,29,15,7.65,12.41,60,176,8,11,72.73,1,0,3.25,1,16,2,20,119,6,3
116,6,92,28,15,7.57,12.86,60,176,8,11,72.73,1,0,3.25,1,16,2,20,119,6,3
116,6,93,27,15,7.48,13.33,60,176,8,11,72.73,1,0,3.25,1,16,2,20,119,6,3
117,6,94,26,15,7.47,13.62,59,176,26,21,123.81,4,0,3.25,1,16,2,20,119,6,3
117,6,95,25,15,7.39,14.16,59,176,26,21,123.81,4,0,3.25,1,16,2,20,119,6,3
17,0,6,114,1,17.0,0.0,0,0,36,22,163.64,5,0,14.0,1,3,1,20,153,7,1
18,0,7,113,1,15.43,0.0,0,0,18,9,200.0,1,0,14.0,1,3,1,20,153,7,1
18,0,8,112,1,13.5,0.0,0,0,18,9,200.0,1,0,14.0,1,3,1,20,153,7,1
21,0,9,111,1,14.0,0.0,0,0,36,22,163.64,5,0,14.0,1,3,1,20,153,7,1
25,0,10,110,1,15.0,0.0,0,0,36,22,163.64,5,0,14.0,1,3,1,20,153,7,1
30,0,10,110,1,18.0,0.0,0,0,36,22,163.64,5,0,14.0,1,3,1,20,153,7,1
34,0,11,109,1,18.55,0.0,0,0,36,22,163.64,5,0,14.0,1,3,1,20,153,7,1
36,0,12,108,2,18.0,0.0,0,0,18,9,200.0,1,0,8.0,0,3,1,20,153,7,1
40,0,13,107,2,18.46,0.0,0,0,18,9,200.0,1,0,8.0,0,3,1,20,153,7,1
40,0,14,106,2,17.14,0.0,0,0,18,9,200.0,1,0,8.0,0,3,1,20,153,7,1
41,0,15,105,2,16.4,0.0,0,0,36,22,163.64,5,0,8.0,0,3,1,20,153,7,1
43,0,16,104,2,16.12,0.0,0,0,36,22,163.64,5,0,8.0,0,3,1,20,153,7,1
43,0,17,103,2,15.18,0.0,0,0,36,22,163.64,5,0,8.0,0,3,1,20,153,7,1
43,0,18,102,3,14.33,0.0,0,0,18,9,200.0,1,0,14.0,4,3,1,20,153,7,1
46,1,19,101,3,14.53,0.0,0,0,1,2,50.0,0,0,14.0,4,3,1,20,153,7,1
46,1,20,100,3,13.8,0.0,0,0,1,2,50.0,0,0,14.0,4,3,1,20,153,7,1
47,2,21,99,3,13.43,0.0,0,0,9,3,300.0,0,1,14.0,4,3,1,20,153,7,1
49,2,22,98,3,13.36,0.0,0,0,9,3,300.0,0,1,14.0,4,3,1,20,153,7,1
55,2,23,97,3,14.35,0.0,0,0,9,3,300.0,0,1,14.0,4,3,1,20,153,7,1
56,3,24,96,4,14.0,0.0,0,0,36,22,163.64,5,0,13.0,0,2,1,20,153,7,1
57,3,25,95,4,13.68,0.0,0,0,36,22,163.64,5,0,13.0,0,2,1,20,153,7,1
59,3,26,94,4,13.62,0.0,0,0,36,22,163.64,5,0,13.0,0,2,1,20,153,7,1
61,3,27,93,4,13.56,0.0,0,0,36,22,163.64,5,0,13.0,0,2,1,20,153,7,1
65,3,28,92,4,13.93,0.0,0,0,36,22,163.64,5,0,13.0,0,2,1,20,153,7,1
65,3,29,91,4,13.45,0.0,0,0,36,22,163.64,5,0,13.0,0,2,1,20,153,7,1
65,3,30,90,5,13.0,0.0,0,0,57,24,237.5,5,2,14.0,1,3,1,20,153,7,1
67,3,31,89,5,12.97,0.0,0,0,57,24,237.5,5,2,14.0,1,3,1,20,153,7,1
68,3,32,88,5,12.75,0.0,0,0,36,22,163.64,5,0,14.0,1,3,1,20,153,7,1
69,3,32,88,5,12.94,0.0,0,0,36,22,163.64,5,0,14.0,1,3,1,20,153,7,1
71,3,33,87,5,12.91,0.0,0,0,57,24,237.5,5,2,14.0,1,3,1,20,153,7,1
75,3,34,86,5,13.24,0.0,0,0,57,24,237.5,5,2,14.0,1,3,1,20,153,7,1
78,3,35,85,5,13.37,0.0,0,0,36,22,163.64,5,0,14.0,1,3,1,20,153,7,1
79,3,36,84,6,13.17,0.0,0,0,36,22,163.64,5,0,13.5,1,3,1,20,153,7,1
80,3,37,83,6,12.97,0.0,0,0,57,24,237.5,5,2,13.5,1,3,1,20,153,7,1
81,3,38,82,6,12.79,0.0,0,0,36,22,163.64,5,0,13.5,1,3,1,20,153,7,1
81,3,39,81,6,12.46,0.0,0,0,36,22,163.64,5,0,13.5,1,3,1,20,153,7,1
81,3,40,80,6,12.15,0.0,0,0,36,22,163.64,5,0,13.5,1,3,1,20,153,7,1
82,4,41,79,6,12.0,0.0,0,0,7,2,350.0,1,0,13.5,1,3,1,20,153,7,1
86,4,42,78,7,12.29,0.0,0,0,57,24,237.5,5,2,14.0,1,3,1,20,153,7,1
86,4,43,77,7,12.0,0.0,0,0,57,24,237.5,5,2,14.0,1,3,1,20,153,7,1
87,4,43,77,7,12.14,0.0,0,0,57,24,237.5,5,2,14.0,1,3,1,20,153,7,1
89,4,44,76,7,12.14,0.0,0,0,57,24,237.5,5,2,14.0,1,3,1,20,153,7,1
91,4,45,75,7,12.13,0.0,0,0,57,24,237.5,5,2,14.0,1,3,1,20,153,7,1
93,4,46,74,7,12.13,0.0,0,0,57,24,237.5,5,2,14.0,1,3,1,20,153,7,1
95,4,47,73,7,12.13,0.0,0,0,57,24,237.5,5,2,14.0,1,3,1,20,153,7,1
99,4,48,72,8,12.38,0.0,0,0,7,2,350.0,1,0,14.0,4,3,1,20,153,7,1
102,5,49,71,8,12.49,0.0,0,0,11,6,183.33,1,1,14.0,4,3,1,20,153,7,1
102,5,50,70,8,12.24,0.0,0,0,11,6,183.33,1,1,14.0,4,3,1,20,153,7,1
103,5,50,70,8,12.36,0.0,0,0,11,6,183.33,1,1,14.0,4,3,1,20,153,7,1
103,5,51,69,8,12.12,0.0,0,0,11,6,183.33,1,1,14.0,4,3,1,20,153,7,1
109,5,52,68,8,12.58,0.0,0,0,11,6,183.33,1,1,14.0,4,3,1,20,153,7,1
113,5,53,67,8,12.79,0.0,0,0,11,6,183.33,1,1,14.0,4,3,1,20,153,7,1
114,5,54,66,9,12.67,0.0,0,0,11,6,183.33,1,1,14.0,1,3,1,20,153,7,1
114,6,55,65,9,12.44,0.0,0,0,5,4,125.0,0,0,14.0,1,3,1,20,153,7,1
115,6,56,64,9,12.32,0.0,0,0,57,24,237.5,5,2,14.0,1,3,1,20,153,7,1
117,6,57,63,9,12.32,0.0,0,0,57,24,237.5,5,2,14.0,1,3,1,20,153,7,1
121,6,58,62,9,12.52,0.0,0,0,57,24,237.5,5,2,14.0,1,3,1,20,153,7,1
122,6,59,61,9,12.41,0.0,0,0,5,4,125.0,0,0,14.0,1,3,1,20,153,7,1
124,6,60,60,10,12.4,0.0,0,0,57,24,237.5,5,2,8.0,0,3,1,20,153,7,1
125,6,61,59,10,12.3,0.0,0,0,5,4,125.0,0,0,8.0,0,3,1,20,153,7,1
126,6,62,58,10,12.19,0.0,0,0,57,24,237.5,5,2,8.0,0,3,1,20,153,7,1
127,6,63,57,10,12.1,0.0,0,0,5,4,125.0,0,0,8.0,0,3,1,20,153,7,1
128,6,64,56,10,12.0,0.0,0,0,57,24,237.5,5,2,8.0,0,3,1,20,153,7,1
132,6,65,55,10,12.18,0.0,0,0,57,24,237.5,5,2,8.0,0,3,1,20,153,7,1
133,6,66,54,11,12.09,0.0,0,0,57,24,237.5,5,2,13.5,1,3,1,20,153,7,1
135,6,67,53,11,12.09,0.0,0,0,57,24,237.5,5,2,13.5,1,3,1,20,153,7,1
139,6,68,52,11,12.26,0.0,0,0,57,24,237.5,5,2,13.5,1,3,1,20,153,7,1
139,6,69,51,11,12.09,0.0,0,0,57,24,237.5,5,2,13.5,1,3,1,20,153,7,1
145,6,70,50,11,12.43,0.0,0,0,57,24,237.5,5,2,13.5,1,3,1,20,153,7,1
151,6,71,49,11,12.76,0.0,0,0,57,24,237.5,5,2,13.5,1,3,1,20,153,7,1
4,0,6,114,1,4.0,7.89,150,154,88,46,191.3,13,1,16.0,1,2,2,20,155,7,5
6,0,7,113,1,5.14,7.86,148,154,88,46,191.3,13,1,16.0,1,2,2,20,155,7,5
10,0,8,112,1,7.5,7.71,144,154,88,46,191.3,13,1,16.0,1,2,2,20,155,7,5
14,0,9,111,1,9.33,7.57,140,154,88,46,191.3,13,1,16.0,1,2,2,20,155,7,5
15,0,9,111,1,10.0,7.51,139,154,88,46,191.3,13,1,16.0,1,2,2,20,155,7,5
19,0,10,110,1,11.4,7.36,135,154,88,46,191.3,13,1,16.0,1,2,2,20,155,7,5
23,0,11,109,1,12.55,7.21,131,154,88,46,191.3,13,1,16.0,1,2,2,20,155,7,5
23,0,12,108,2,11.5,7.28,131,154,34,18,188.89,5,0,9.23,0,3,2,20,155,7,5
24,0,13,107,2,11.08,7.29,130,154,88,46,191.3,13,1,9.23,0,3,2,20,155,7,5
24,0,14,106,2,10.29,7.36,130,154,88,46,191.3,13,1,9.23,0,3,2,20,155,7,5
27,0,15,105,2,10.8,7.26,127,154,34,18,188.89,5,0,9.23,0,3,2,20,155,7,5
29,0,16,104,2,10.88,7.21,125,154,34,18,188.89,5,0,9.23,0,3,2,20,155,7,5
30,0,17,103,2,10.59,7.22,124,154,88,46,191.3,13,1,9.23,0,3,2,20,155,7,5
31,0,18,102,3,10.33,7.24,123,154,88,46,191.3,13,1,9.67,0,8,2,20,155,7,5
33,0,19,101,3,10.42,7.19,121,154,88,46,191.3,13,1,9.67,0,8,2,20,155,7,5
37,0,20,100,3,11.1,7.02,117,154,88,46,191.3,13,1,9.67,0,8,2,20,155,7,5
38,0,21,99,3,10.86,7.03,116,154,34,18,188.89,5,0,9.67,0,8,2,20,155,7,5
40,0,22,98,3,10.91,6.98,114,154,34,18,188.89,5,0,9.67,0,8,2,20,155,7,5
41,0,22,98,3,11.18,6.92,113,154,34,18,188.89,5,0,9.67,0,8,2,20,155,7,5
41,0,23,97,3,10.7,6.99,113,154,34,18,188.89,5,0,9.67,0,8,2,20,155,7,5
41,0,24,96,4,10.25,7.06,113,154,88,46,191.3,13,1,14.5,0,2,2,20,155,7,5
44,0,25,95,4,10.56,6.95,110,154,34,18,188.89,5,0,14.5,0,2,2,20,155,7,5
48,0,26,94,4,11.08,6.77,106,154,34,18,188.89,5,0,14.5,0,2,2,20,155,7,5
49,0,27,93,4,10.89,6.77,105,154,88,46,191.3,13,1,14.5,0,2,2,20,155,7,5
51,0,28,92,4,10.93,6.72,103,154,88,46,191.3,13,1,14.5,0,2,2,20,155,7,5
53,0,29,91,4,10.97,6.66,101,154,88,46,191.3,13,1,14.5,0,2,2,20,155,7,5
57,0,30,90,5,11.4,6.47,97,154,34,18,188.89,5,0,14.0,0,4,2,20,155,7,5
59,0,31,89,5,11.42,6.4,95,154,34,18,188.89,5,0,14.0,0,4,2,20,155,7,5
59,0,32,88,5,11.06,6.48,95,154,34,18,188.89,5,0,14.0,0,4,2,20,155,7,5
63,0,33,87,5,11.45,6.28,91,154,34,18,188.89,5,0,14.0,0,4,2,20,155,7,5
67,0,34,86,5,11.82,6.07,87,154,34,18,188.89,5,0,14.0,0,4,2,20,155,7,5
68,0,35,85,5,11.66,6.07,86,154,88,46,191.3,13,1,14.0,0,4,2,20,155,7,5
68,0,36,84,6,11.33,6.14,86,154,34,18,188.89,5,0,16.0,1,2,2,20,155,7,5
69,0,37,83,6,11.19,6.14,85,154,88,46,191.3,13,1,16.0,1,2,2,20,155,7,5
71,0,38,82,6,11.21,6.07,83,154,34,18,188.89,5,0,16.0,1,2,2,20,155,7,5
75,0,39,81,6,11.54,5.85,79,154,34,18,188.89,5,0,16.0,1,2,2,20,155,7,5
75,0,40,80,6,11.25,5.92,79,154,34,18,188.89,5,0,16.0,1,2,2,20,155,7,5
79,1,41,79,6,11.56,5.7,75,154,29,11,263.64,2,2,16.0,1,2,2,20,155,7,5
81,1,42,78,7,11.57,5.62,73,154,88,46,191.3,13,1,9.67,0,8,2,20,155,7,5
81,1,43,77,7,11.3,5.69,73,154,88,46,191.3,13,1,9.67,0,8,2,20,155,7,5
85,1,44,76,7,11.59,5.45,69,154,88,46,191.3,13,1,9.67,0,8,2,20,155,7,5
86,1,45,75,7,11.47,5.44,68,154,29,11,263.64,2,2,9.67,0,8,2,20,155,7,5
90,1,46,74,7,11.74,5.19,64,154,29,11,263.64,2,2,9.67,0,8,2,20,155,7,5
90,1,47,73,7,11.49,5.26,64,154,29,11,263.64,2,2,9.67,0,8,2,20,155,7,5
96,1,48,72,8,12.0,4.83,58,154,88,46,191.3,13,1,14.0,0,4,2,20,155,7,5
97,1,49,71,8,11.88,4.82,57,154,29,11,263.64,2,2,14.0,0,4,2,20,155,7,5
100,1,50,70,8,12.0,4.63,54,154,88,46,191.3,13,1,14.0,0,4,2,20,155,7,5
